item_id,rarity,name (en),Item type (en)
25073,5,Mori Memento,Epaulettes
25074,4,Kaw Breastplate,Breastplate
25075,4,Archmonster Hunter Emblem,Emblem
25076,5,Ougaat,Helmet
25077,6,Czarina,Helmet
25078,6,Raya Bean's Nights,Belt
25079,6,Wax-Ring,Ring
25080,6,Razor Tooth,Axe
25118,1,Squishy Squid Boots,Boots
25119,3,Cuddly Cuttlefish Cape,Cloak
25121,3,Hair Clips,Helmet
25122,3,Squid Hair Helmet,Helmet
25123,3,Tentacular Dagger,Dagger
25124,3,Lookin' Shark Sword,Two-handed Sword
25125,3,The Anchor,Shovel
25132,3,Sacred Moogrr Boots,Boots
25133,3,Sacred Moogrr Headgear,Helmet
25134,3,Xiangu's Stagger,Dagger
25135,3,Tanja Ring,Ring
25136,1,Moogrramulet,Amulet
25137,2,Moogrramulet,Amulet
25138,3,Moogrramulet,Amulet
25139,1,Moogrring,Ring
25140,2,Moogrring,Ring
25141,3,Moogrring,Ring
25142,1,Moogrrplate,Breastplate
25143,2,Moogrrplate,Breastplate
25144,3,Moogrrplate,Breastplate
25145,2,Moogrr Boots,Boots
25146,3,Moogrr Boots,Boots
25147,1,Itslite Ring,Ring
25148,2,Itslite Ring,Ring
25149,3,Itslite Ring,Ring
25150,2,Fly-Swisher,Axe
25151,3,Fly-Swisher,Axe
25152,2,Mooth Boots,Boots
25153,3,Mooth Boots,Boots
25154,2,Moostplate,Breastplate
25155,3,Moostplate,Breastplate
25156,2,Royal Moogrr Amulet,Amulet
25157,3,Royal Moogrr Amulet,Amulet
25158,2,Royal Moogrr Cloak,Cloak
25159,3,Royal Moogrr Cloak,Cloak
25160,3,Royal Moogrr Belt,Belt
25161,3,Royal Moogrr Breastplate,Breastplate
25162,2,Nasal Ring,Ring
25163,3,Nasal Ring,Ring
25164,3,Moogrr Bat,Hammer
25165,2,Mount Stinkky Shield,Shield
25166,3,Mount Stinkky Shield,Shield
25170,2,Dream Belt,Belt
25171,3,Dream Belt,Belt
25172,3,Imperial Moogrr Helmet,Helmet
25173,3,Imperial Moogrr Epaulettes,Epaulettes
25174,3,Imperial Moogrr Breastplate,Breastplate
25245,3,Epincerettes,Epaulettes
25246,3,Cwabelt,Belt
25247,3,Bashers,Dagger
25248,3,Turtobelt,Belt
25249,1,Cwabwing,Ring
25250,2,Cwabwing,Ring
25251,3,Cwabwing,Ring
25252,1,Clawcap,Helmet
25253,2,Clawcap,Helmet
25254,3,Clawcap,Helmet
25255,1,Cwabacape,Cloak
25256,2,Cwabacape,Cloak
25257,3,Cwabacape,Cloak
25258,2,Cwabaulettes,Epaulettes
25259,3,Cwabaulettes,Epaulettes
25260,1,Albatrepaulettes,Epaulettes
25261,2,Albatrepaulettes,Epaulettes
25262,3,Albatrepaulettes,Epaulettes
25263,2,Atroashahat,Helmet
25264,3,Atroashahat,Helmet
25265,2,Atroashacloak,Cloak
25266,3,Atroashacloak,Cloak
25267,2,Atroashabelt,Belt
25268,3,Atroashabelt,Belt
25269,2,Royal Cwab Boots,Boots
25270,3,Royal Cwab Boots,Boots
25271,2,Royal Cwab Cape,Cloak
25272,3,Royal Cwab Cape,Cloak
25273,3,Royal Cwabshell,Cloak
25274,3,Royal Cwab Belt,Belt
25275,2,Royal Cwab Hand,Hand
25276,3,Royal Cwab Hand,Hand
25277,3,Royal Cwab Amulet,Amulet
25278,2,Crabelt,Belt
25279,3,Crabelt,Belt
25280,2,Contact Ring,Ring
25281,3,Contact Ring,Ring
25282,3,Yke Helmet,Helmet
25283,3,Imperial Cwab Belt,Belt
25284,3,Imperial Cwab Helmet,Helmet
25285,2,Imperial Cwab Epaulettes,Epaulettes
25286,3,Imperial Cwab Epaulettes,Epaulettes
25287,3,Ultimate Survivor Leaf,Cloak
25288,3,Ultimate Survivor Boots,Boots
25289,3,Ultimate Survivor Helmet,Helmet
25290,3,Ultimate Survivor Ring,Ring
25291,1,Skokottish Cape,Cloak
25292,2,Skokottish Cape,Cloak
25293,3,Skokottish Cape,Cloak
25294,1,Ekokolettes,Epaulettes
25295,2,Ekokolettes,Epaulettes
25296,3,Ekokolettes,Epaulettes
25297,1,Kokonecklace,Amulet
25298,2,Kokonecklace,Amulet
25299,3,Kokonecklace,Amulet
25300,2,Kokocap,Helmet
25301,3,Kokocap,Helmet
25302,1,Kokolo Neck,Breastplate
25303,2,Kokolo Neck,Breastplate
25304,3,Kokolo Neck,Breastplate
25305,2,Leafy Belt,Belt
25306,3,Leafy Belt,Belt
25307,2,Kokostaff,One-handed Staff
25308,3,Kokostaff,One-handed Staff
25309,2,Immunity Necklace,Amulet
25310,3,Immunity Necklace,Amulet
25311,2,Bana Boots,Boots
25312,3,Bana Boots,Boots
25313,2,Maliboo Hat ,Helmet
25314,3,Maliboo Hat ,Helmet
25315,3,Kokobelt,Belt
25316,3,Palm Tree Leaf,Cloak
25317,2,Kokobungo Ring,Ring
25318,3,Kokobungo Ring,Ring
25319,3,Immunity Belt,Belt
25320,2,Koko Shovel,Shovel
25321,3,Koko Shovel,Shovel
25322,2,Yorm Amulet,Amulet
25323,3,Yorm Amulet,Amulet
25324,2,Koko Top,Breastplate
25325,3,Koko Top,Breastplate
25326,3,Friday's Page,Cards
25327,3,Shorts Belt,Belt
25328,3,Loko Locket,Amulet
25329,3,Mud-Pied Piper Ring,Ring
25330,3,Battlestick Galaktika,Wand
25331,3,Synwel's Ring,Ring
25332,3,Toh'Lo Hammer,Hammer
25333,1,Boostron,Breastplate
25334,2,Boostron,Breastplate
25335,3,Boostron,Breastplate
25336,1,Moskito Amulet,Amulet
25337,2,Moskito Amulet,Amulet
25338,3,Moskito Amulet,Amulet
25339,1,Moskito Hat,Helmet
25340,2,Moskito Hat,Helmet
25341,3,Moskito Hat,Helmet
25342,2,Boobelt,Belt
25343,3,Boobelt,Belt
25344,1,Sticky Shield,Shield
25345,2,Sticky Shield,Shield
25346,3,Sticky Shield,Shield
25347,2,Mushd Mask,Helmet
25348,3,Mushd Mask,Helmet
25349,2,Crucifly Epaulettes,Epaulettes
25350,3,Crucifly Epaulettes,Epaulettes
25351,2,Booster,Ring
25352,3,Booster,Ring
25353,2,Tsar Ring,Ring
25354,3,Tsar Ring,Ring
25355,2,Tsar Breastplate,Breastplate
25356,3,Tsar Breastplate,Breastplate
25357,3,Tsar Cloak,Cloak
25358,3,Tsar Boots,Boots
25359,2,Tumboler Staff,One-handed Staff
25360,3,Tumboler Staff,One-handed Staff
25361,3,Tsar Seal,Ring
25362,2,Imperator Amulet,Amulet
25363,3,Imperator Amulet,Amulet
25364,2,Imperator Boots,Boots
25365,3,Imperator Boots,Boots
25366,2,Imperator Cloak,Cloak
25367,3,Imperator Cloak,Cloak
25368,3,Imperator Ring,Ring
25369,3,Imperator Breastplate,Breastplate
25370,3,Imperator Seal,Ring
25371,3,Strich Bow,Bow
25372,3,Pillo Wand,Wand
25373,3,Polnuds,Boots
25374,3,Knuckle Rapper,Hammer
25375,1,Bootriches,Boots
25376,2,Bootriches,Boots
25377,3,Bootriches,Boots
25378,1,Estrichettes,Epaulettes
25379,2,Estrichettes,Epaulettes
25380,3,Estrichettes,Epaulettes
25381,1,Strichplate,Breastplate
25382,2,Strichplate,Breastplate
25383,3,Strichplate,Breastplate
25384,2,Black Hole,Ring
25385,3,Black Hole,Ring
25386,1,Paratrich,Helmet
25387,2,Paratrich,Helmet
25388,3,Paratrich,Helmet
25389,2,Trutru,Belt
25390,3,Trutru,Belt
25391,2,Strich Blood,Wand
25392,3,Strich Blood,Wand
25393,2,Strichoke Shield,Shield
25394,3,Strichoke Shield,Shield
25395,2,Royal Strichulet,Amulet
25396,3,Royal Strichulet,Amulet
25397,2,Royal Strich Boots,Boots
25398,3,Royal Strich Boots,Boots
25399,3,Royal Strich Cloak,Cloak
25400,3,Royal Strich Epaulettes,Epaulettes
25401,2,Imperial Strich Ring,Ring
25402,3,Imperial Strich Ring,Ring
25403,3,Strichy Cards,Cards
25404,2,Agride,Axe
25405,3,Agride,Axe
25406,2,Titanic Crown,Helmet
25407,3,Titanic Crown,Helmet
25408,2,Dripplerettes,Epaulettes
25409,3,Dripplerettes,Epaulettes
25410,3,Strichy Amulet,Amulet
25411,3,Imperial Strich Helmet,Helmet
25412,3,Imperial Strichplate,Breastplate
25413,3,Razor Tooth,Axe
25414,3,Tsarina,Helmet
25415,3,Blust Cloak,Cloak
25416,3,Apiring,Ring
25417,1,Blibli Cloak,Cloak
25418,2,Blibli Cloak,Cloak
25419,3,Blibli Cloak,Cloak
25420,1,Blibli Boots,Boots
25421,2,Blibli Boots,Boots
25422,3,Blibli Boots,Boots
25423,1,Blibli Epaulettes,Epaulettes
25424,2,Blibli Epaulettes,Epaulettes
25425,3,Blibli Epaulettes,Epaulettes
25426,2,Blibli Helmet,Helmet
25427,3,Blibli Helmet,Helmet
25428,1,Prespic Hat,Helmet
25429,2,Prespic Hat,Helmet
25430,3,Prespic Hat,Helmet
25431,2,Prespic Cloak,Cloak
25432,3,Prespic Cloak,Cloak
25433,2,Prespic Epaulettes,Epaulettes
25434,3,Prespic Epaulettes,Epaulettes
25435,2,Prespic Belt,Belt
25436,3,Prespic Belt,Belt
25437,2,Imperial Blibli Amulet,Amulet
25438,3,Imperial Blibli Amulet,Amulet
25439,2,Imperial Blibli Ring,Ring
25440,3,Imperial Blibli Ring,Ring
25441,3,Imperial Blibli Cloak,Cloak
25442,3,Imperial Blibli Helmet,Helmet
25443,2,Imperial Blibli Breastplate,Breastplate
25444,3,Imperial Blibli Breastplate,Breastplate
25445,3,Imperial Blibli Epaulettes,Epaulettes
25446,2,Bliblield,Shield
25447,3,Bliblield,Shield
25448,2,Stuffold Boots,Boots
25449,3,Stuffold Boots,Boots
25450,2,Royal Blibli Tiara,Helmet
25451,3,Royal Blibli Tiara,Helmet
25452,3,Royal Blibli Breastplate,Breastplate
25453,3,Royal Blibli Amulet,Amulet
25454,3,Royal Blibli Ring,Ring
25455,3,Primitive Club,One-handed Staff
25456,3,Mace Lipawey,Hammer
25457,3,Skullenbone Bat,One-handed Staff
25458,3,Card-Avars,Cards
25459,1,Cranium,Helmet
25460,2,Cranium,Helmet
25461,3,Cranium,Helmet
25462,1,Tooth Necklace,Amulet
25463,2,Tooth Necklace,Amulet
25464,3,Tooth Necklace,Amulet
25465,1,Spyne,Cloak
25466,2,Spyne,Cloak
25467,3,Spyne,Cloak
25468,2,Skellington Boots,Boots
25469,3,Skellington Boots,Boots
25470,1,Knuckle Bow,Bow
25471,2,Knuckle Bow,Bow
25472,3,Knuckle Bow,Bow
25473,2,Bonedals,Boots
25474,3,Bonedals,Boots
25475,2,Chafer Shield,Shield
25476,3,Chafer Shield,Shield
25477,2,Chafer Blade,Two-handed Sword
25478,3,Chafer Blade,Two-handed Sword
25479,2,Royal Bonulet,Amulet
25480,3,Royal Bonulet,Amulet
25481,2,Royal Skeleton Cloak,Cloak
25482,3,Royal Skeleton Cloak,Cloak
25483,3,Royal Bonebelt,Belt
25484,3,Royal Bonehead,Helmet
25485,2,Royal Chafaulettes,Epaulettes
25486,3,Royal Chafaulettes,Epaulettes
25487,3,Excalibone,Sword
25488,2,Imperial Bonulet,Amulet
25489,3,Imperial Bonulet,Amulet
25490,2,Imperial Skeleton Cloak,Cloak
25491,3,Imperial Skeleton Cloak,Cloak
25492,2,Imperial Bonebelt,Belt
25493,3,Imperial Bonebelt,Belt
25494,3,Imperial Bonehead,Helmet
25495,3,Imperial Chafaulettes,Epaulettes
25496,3,Imperial Skellington Boots,Boots
25497,3,Hyldegarde,Wand
25498,3,Ardent Ring,Ring
25499,3,Nubby Shovel,Shovel
25500,3,Pilfer Ring,Ring
25501,1,Scaracape,Cloak
25502,2,Scaracape,Cloak
25503,3,Scaracape,Cloak
25504,1,Scararing,Ring
25505,2,Scararing,Ring
25506,3,Scararing,Ring
25507,1,Scarpaulettes,Epaulettes
25508,2,Scarpaulettes,Epaulettes
25509,3,Scarpaulettes,Epaulettes
25510,2,Scara Helmet,Helmet
25511,3,Scara Helmet,Helmet
25512,1,Scarabelt,Belt
25513,2,Scarabelt,Belt
25514,3,Scarabelt,Belt
25515,2,Burning Heart Breastplate,Breastplate
25516,3,Burning Heart Breastplate,Breastplate
25517,2,Firehelmet,Helmet
25518,3,Firehelmet,Helmet
25519,2,Abell Cape,Cloak
25520,3,Abell Cape,Cloak
25521,2,Golden Scara Helmet,Helmet
25522,3,Golden Scara Helmet,Helmet
25523,2,Golden Scaramulet,Amulet
25524,3,Golden Scaramulet,Amulet
25525,3,Golden Scararing,Ring
25526,3,Golden Scaraplate,Breastplate
25527,2,Golden Idol,Amulet
25528,3,Golden Idol,Amulet
25529,3,Golden Scarabelt,Belt
25530,2,Ebony Scaracape,Cloak
25531,3,Ebony Scaracape,Cloak
25532,2,Ebony Scaramulet,Amulet
25533,3,Ebony Scaramulet,Amulet
25534,2,Ebony Scararing,Ring
25535,3,Ebony Scararing,Ring
25536,3,Ebony Scarabelt,Belt
25537,3,Ebony Scara Helmet,Helmet
25538,3,Ebony Scaraplate,Breastplate
25539,1,Riktus Helmet,Helmet
25540,2,Riktus Helmet,Helmet
25541,3,Riktus Helmet,Helmet
25542,1,Riktus Belt,Belt
25543,2,Riktus Belt,Belt
25544,3,Riktus Belt,Belt
25545,1,Riktus Toga,Breastplate
25546,2,Riktus Toga,Breastplate
25547,3,Riktus Toga,Breastplate
25548,2,Riktus Flagpole,Two-handed Staff
25549,3,Riktus Flagpole,Two-handed Staff
25550,1,Riktus Shield,Shield
25551,2,Riktus Shield,Shield
25552,3,Riktus Shield,Shield
25553,2,Riktus Bow,Bow
25554,3,Riktus Bow,Bow
25555,2,Riktus Shovel,Shovel
25556,3,Riktus Shovel,Shovel
25557,2,Riktus Sword,Two-handed Sword
25558,3,Riktus Sword,Two-handed Sword
25559,2,Amakna Riktus Boots,Boots
25560,3,Amakna Riktus Boots,Boots
25561,2,Amakna Riktus Epaulettes,Epaulettes
25562,3,Amakna Riktus Epaulettes,Epaulettes
25563,3,Amakna Riktus Mask,Helmet
25564,3,Amakna Riktus Breastplate,Breastplate
25565,2,Bonta Riktus Boots,Boots
25566,3,Bonta Riktus Boots,Boots
25567,2,Bonta Riktus Epaulettes,Epaulettes
25568,3,Bonta Riktus Epaulettes,Epaulettes
25569,3,Bonta Riktus Mask,Helmet
25570,3,Bonta Riktus Breastplate,Breastplate
25571,2,Brakmar Riktus Boots,Boots
25572,3,Brakmar Riktus Boots,Boots
25573,2,Brakmar Riktus Epaulettes,Epaulettes
25574,3,Brakmar Riktus Epaulettes,Epaulettes
25575,3,Brakmar Riktus Mask,Helmet
25576,3,Brakmar Riktus Breastplate,Breastplate
25577,2,Sufokia Riktus Boots,Boots
25578,3,Sufokia Riktus Boots,Boots
25579,2,Sufokia Riktus Epaulettes,Epaulettes
25580,3,Sufokia Riktus Epaulettes,Epaulettes
25581,3,Sufokia Riktus Mask,Helmet
25582,3,Sufokia Riktus Breastplate,Breastplate
25583,2,Lassell Amulet,Amulet
25584,3,Lassell Amulet,Amulet
25585,3,Lassell Ring,Ring
25586,2,Golden Rhizome,Shovel
25587,3,Golden Rhizome,Shovel
25588,2,Demolisword,Two-handed Sword
25589,3,Demolisword,Two-handed Sword
25590,2,Soff,Ring
25591,3,Soff,Ring
25592,3,Dragolyre,Amulet
25593,3,Club of Kings,Two-handed Staff
25594,3,Horned Club,Two-handed Staff
25595,3,Acidic Puddlicape,Cloak
25596,4,Acidic Puddlicape,Cloak
25597,3,Sweet Puddlicape,Cloak
25598,4,Sweet Puddlicape,Cloak
25599,3,Heram Breastplate,Breastplate
25600,4,Heram Breastplate,Breastplate
25601,3,Pudder Helmet,Helmet
25602,4,Pudder Helmet,Helmet
25603,1,Puddly Amulet,Amulet
25604,2,Puddly Amulet,Amulet
25605,3,Puddly Amulet,Amulet
25606,4,Puddly Amulet,Amulet
25607,1,Puddly Ring,Ring
25608,2,Puddly Ring,Ring
25609,3,Puddly Ring,Ring
25610,4,Puddly Ring,Ring
25611,1,Puddly Boots,Boots
25612,2,Puddly Boots,Boots
25613,3,Puddly Boots,Boots
25614,4,Puddly Boots,Boots
25615,2,Puddly Hat,Helmet
25616,3,Puddly Hat,Helmet
25617,4,Puddly Hat,Helmet
25618,1,Bridge Club,Two-handed Staff
25619,2,Bridge Club,Two-handed Staff
25620,3,Bridge Club,Two-handed Staff
25621,4,Bridge Club,Two-handed Staff
25622,2,Puddly Breastplate,Breastplate
25623,3,Puddly Breastplate,Breastplate
25624,4,Puddly Breastplate,Breastplate
25625,2,Puddle Shovel,Shovel
25626,3,Puddle Shovel,Shovel
25627,4,Puddle Shovel,Shovel
25628,2,Puddlihat,Helmet
25629,3,Puddlihat,Helmet
25630,4,Puddlihat,Helmet
25631,2,Royal Puddly Cloak,Cloak
25632,3,Royal Puddly Cloak,Cloak
25633,4,Royal Puddly Cloak,Cloak
25634,2,Royal Puddly Epaulettes,Epaulettes
25635,3,Royal Puddly Epaulettes,Epaulettes
25636,4,Royal Puddly Epaulettes,Epaulettes
25637,3,Royal Puddulet,Amulet
25638,4,Royal Puddulet,Amulet
25639,3,Royal Puddly Belt,Belt
25640,4,Royal Puddly Belt,Belt
25641,2,Puddly Poniard,Sword
25642,3,Puddly Poniard,Sword
25643,4,Puddly Poniard,Sword
25644,3,Squelchers,Boots
25645,4,Squelchers,Boots
25646,2,Puddlific,Cloak
25647,3,Puddlific,Cloak
25648,4,Puddlific,Cloak
25649,2,Moist Belt,Belt
25650,3,Moist Belt,Belt
25651,4,Moist Belt,Belt
25652,2,Rags,Cloak
25653,3,Rags,Cloak
25654,4,Rags,Cloak
25655,3,Imperial Puddly Hat,Helmet
25656,4,Imperial Puddly Hat,Helmet
25657,3,Imperial Puddly Belt,Belt
25658,4,Imperial Puddly Belt,Belt
25659,3,Imperial Puddly Ring,Ring
25660,4,Imperial Puddly Ring,Ring
25661,3,Black Zord,Sword
25662,4,Black Zord,Sword
25663,3,Javelhand,Hand
25664,4,Javelhand,Hand
25665,3,Fullabeens Wand,Wand
25666,4,Fullabeens Wand,Wand
25667,3,Rump Stake,Two-handed Staff
25668,4,Rump Stake,Two-handed Staff
25669,1,Amulet dia Reya,Amulet
25670,2,Amulet dia Reya,Amulet
25671,3,Amulet dia Reya,Amulet
25672,4,Amulet dia Reya,Amulet
25673,1,Izugg Boots,Boots
25674,2,Izugg Boots,Boots
25675,3,Izugg Boots,Boots
25676,4,Izugg Boots,Boots
25677,1,Carpacap,Helmet
25678,2,Carpacap,Helmet
25679,3,Carpacap,Helmet
25680,4,Carpacap,Helmet
25681,2,Snapper Ring,Ring
25682,3,Snapper Ring,Ring
25683,4,Snapper Ring,Ring
25684,1,Drown Ring,Ring
25685,2,Drown Ring,Ring
25686,3,Drown Ring,Ring
25687,4,Drown Ring,Ring
25688,2,Izungryplate,Breastplate
25689,3,Izungryplate,Breastplate
25690,4,Izungryplate,Breastplate
25691,2,Oceamulet,Amulet
25692,3,Oceamulet,Amulet
25693,4,Oceamulet,Amulet
25694,2,Zord,Two-handed Sword
25695,3,Zord,Two-handed Sword
25696,4,Zord,Two-handed Sword
25697,2,Zobscure Cloak,Cloak
25698,3,Zobscure Cloak,Cloak
25699,4,Zobscure Cloak,Cloak
25700,3,Black Zelmet,Helmet
25701,4,Black Zelmet,Helmet
25702,3,Black Breaztplate,Breastplate
25703,4,Black Breaztplate,Breastplate
25704,2,Black Necklace,Amulet
25705,3,Black Necklace,Amulet
25706,4,Black Necklace,Amulet
25707,2,Black Zorpaulettes,Epaulettes
25708,3,Black Zorpaulettes,Epaulettes
25709,4,Black Zorpaulettes,Epaulettes
25710,3,Black Zorboots,Boots
25711,4,Black Zorboots,Boots
25712,2,Ivory Boots,Boots
25713,3,Ivory Boots,Boots
25714,4,Ivory Boots,Boots
25715,2,Ivory Cape,Cloak
25716,3,Ivory Cape,Cloak
25717,4,Ivory Cape,Cloak
25718,2,Ivory Necklace,Amulet
25719,3,Ivory Necklace,Amulet
25720,4,Ivory Necklace,Amulet
25721,3,Ivory Helmet,Helmet
25722,4,Ivory Helmet,Helmet
25723,3,Ivory Breastplate,Breastplate
25724,4,Ivory Breastplate,Breastplate
25725,3,Ivory Zorpaulettes,Epaulettes
25726,4,Ivory Zorpaulettes,Epaulettes
25727,3,Imperial Treechnid Boots,Boots
25728,4,Imperial Treechnid Boots,Boots
25729,3,Imperial Treechnid Cape,Cloak
25730,4,Imperial Treechnid Cape,Cloak
25731,3,Veteran Treechnid Helmet,Helmet
25732,4,Veteran Treechnid Helmet,Helmet
25733,3,Veteran Ancestral Treechnid Breastplate ,Breastplate
25734,4,Veteran Ancestral Treechnid Breastplate ,Breastplate
25735,1,Treecape,Cloak
25736,2,Treecape,Cloak
25737,3,Treecape,Cloak
25738,4,Treecape,Cloak
25739,1,Treering,Ring
25740,2,Treering,Ring
25741,3,Treering,Ring
25742,4,Treering,Ring
25743,1,Treepaulettes,Epaulettes
25744,2,Treepaulettes,Epaulettes
25745,3,Treepaulettes,Epaulettes
25746,4,Treepaulettes,Epaulettes
25747,2,Treethongs,Boots
25748,3,Treethongs,Boots
25749,4,Treethongs,Boots
25750,1,Treestplate,Breastplate
25751,2,Treestplate,Breastplate
25752,3,Treestplate,Breastplate
25753,4,Treestplate,Breastplate
25754,2,Treebelt,Belt
25755,3,Treebelt,Belt
25756,4,Treebelt,Belt
25757,2,Treechnid Dagger,Dagger
25758,3,Treechnid Dagger,Dagger
25759,4,Treechnid Dagger,Dagger
25760,2,Treechnid Ax,Axe
25761,3,Treechnid Ax,Axe
25762,4,Treechnid Ax,Axe
25763,2,Ancestral Treechnid Amulet,Amulet
25764,3,Ancestral Treechnid Amulet,Amulet
25765,4,Ancestral Treechnid Amulet,Amulet
25766,2,Ancestral Treechnid Ring,Ring
25767,3,Ancestral Treechnid Ring,Ring
25768,4,Ancestral Treechnid Ring,Ring
25769,3,Ancestral Treechnid Boots,Boots
25770,4,Ancestral Treechnid Boots,Boots
25771,3,Ancestral Treechnid Cape,Cloak
25772,4,Ancestral Treechnid Cape,Cloak
25773,2,Ancestral Treechnid Breastplate,Breastplate
25774,3,Ancestral Treechnid Breastplate,Breastplate
25775,4,Ancestral Treechnid Breastplate,Breastplate
25776,3,Ancestral Treechnid Helmet,Helmet
25777,4,Ancestral Treechnid Helmet,Helmet
25778,2,Tree Hat,Helmet
25779,3,Tree Hat,Helmet
25780,4,Tree Hat,Helmet
25781,2,Treemulet,Amulet
25782,3,Treemulet,Amulet
25783,4,Treemulet,Amulet
25784,2,Treechnidis Vivitus,One-handed Staff
25785,3,Treechnidis Vivitus,One-handed Staff
25786,4,Treechnidis Vivitus,One-handed Staff
25787,3,Ancestral Treechnid Bow,Bow
25788,4,Ancestral Treechnid Bow,Bow
25789,3,Imperial Treechnid Ring,Ring
25790,4,Imperial Treechnid Ring,Ring
25791,3,Imperial Treechnid Amulet,Amulet
25792,4,Imperial Treechnid Amulet,Amulet
25803,3,Flamulet,Amulet
25804,4,Flamulet,Amulet
25805,3,Lavaring,Ring
25806,4,Lavaring,Ring
25807,3,AnnEkam,Ring
25808,4,AnnEkam,Ring
25809,3,Lavamulet,Amulet
25810,4,Lavamulet,Amulet
25811,1,Ringmote,Ring
25812,2,Ringmote,Ring
25813,3,Ringmote,Ring
25814,4,Ringmote,Ring
25815,1,Stalagcape,Cloak
25816,2,Stalagcape,Cloak
25817,3,Stalagcape,Cloak
25818,4,Stalagcape,Cloak
25819,1,Stalagirdle,Breastplate
25820,2,Stalagirdle,Breastplate
25821,3,Stalagirdle,Breastplate
25822,4,Stalagirdle,Breastplate
25823,2,Stalagtight,Belt
25824,3,Stalagtight,Belt
25825,4,Stalagtight,Belt
25826,1,Stalahelmet,Helmet
25827,2,Stalahelmet,Helmet
25828,3,Stalahelmet,Helmet
25829,4,Stalahelmet,Helmet
25830,2,Exstalabur,Two-handed Sword
25831,3,Exstalabur,Two-handed Sword
25832,4,Exstalabur,Two-handed Sword
25833,2,Stalagettes,Epaulettes
25834,3,Stalagettes,Epaulettes
25835,4,Stalagettes,Epaulettes
25836,2,Magboots,Boots
25837,3,Magboots,Boots
25838,4,Magboots,Boots
25839,2,Mamagboots,Boots
25840,3,Mamagboots,Boots
25841,4,Mamagboots,Boots
25842,2,Mamagmotelmet,Helmet
25843,3,Mamagmotelmet,Helmet
25844,4,Mamagmotelmet,Helmet
25845,3,Mamagmaulettes,Epaulettes
25846,4,Mamagmaulettes,Epaulettes
25847,3,Mamagmulet,Amulet
25848,4,Mamagmulet,Amulet
25849,2,Mamagring,Ring
25850,3,Mamagring,Ring
25851,4,Mamagring,Ring
25852,3,Stalagbelt,Belt
25853,4,Stalagbelt,Belt
25854,2,Giant Stalagmite,Two-handed Staff
25855,3,Giant Stalagmite,Two-handed Staff
25856,4,Giant Stalagmite,Two-handed Staff
25857,2,Dirty Look,Amulet
25858,3,Dirty Look,Amulet
25859,4,Dirty Look,Amulet
25863,3,Stalagax,Hammer
25864,4,Stalagax,Hammer
25865,3,Spite Dagger,Dagger
25866,4,Spite Dagger,Dagger
25877,1,Marshcapes,Cloak
25878,2,Marshcapes,Cloak
25879,3,Marshcapes,Cloak
25880,4,Marshcapes,Cloak
25885,1,Flutegear,Helmet
25886,2,Flutegear,Helmet
25887,3,Flutegear,Helmet
25888,4,Flutegear,Helmet
25889,2,Ackordyon,Belt
25890,3,Ackordyon,Belt
25891,4,Ackordyon,Belt
25899,2,Oringan,Ring
25900,3,Oringan,Ring
25901,4,Oringan,Ring
25902,2,Guitarm,Hand
25903,3,Guitarm,Hand
25904,4,Guitarm,Hand
25905,2,Sc'harpf,Amulet
25906,3,Sc'harpf,Amulet
25907,4,Sc'harpf,Amulet
25908,2,Bangering,Ring
25909,3,Bangering,Ring
25910,4,Bangering,Ring
25911,3,Pick Olos,Epaulettes
25912,4,Pick Olos,Epaulettes
25913,3,Drumbelt,Belt
25914,4,Drumbelt,Belt
25915,2,Neckulele,Amulet
25916,3,Neckulele,Amulet
25917,4,Neckulele,Amulet
25920,2,Shieldovore,Shield
25921,3,Shieldovore,Shield
25922,4,Shieldovore,Shield
25923,2,Greedocrown,Helmet
25924,3,Greedocrown ,Helmet
25925,4,Greedocrown ,Helmet
25926,2,Greedoplate,Breastplate
25927,3,Greedoplate,Breastplate
25928,4,Greedoplate,Breastplate
25929,3,Greedostaff,One-handed Staff
25930,4,Greedostaff,One-handed Staff
25931,3,Greedulet,Amulet
25932,4,Greedulet,Amulet
25933,3,Greedopaulettes,Epaulettes
25934,4,Greedopaulettes,Epaulettes
25935,3,Relaxing Epaulettes,Epaulettes
25936,4,Relaxing Epaulettes,Epaulettes
25937,3,Minesweeper Breastplate,Breastplate
25938,4,Minesweeper Breastplate,Breastplate
25939,3,Short Fuse,Amulet
25940,4,Short Fuse,Amulet
25941,3,Rogu'Boots,Boots
25942,4,Rogu'Boots,Boots
25943,1,Smisse the Rogue's Bandana,Helmet
25944,2,Smisse the Rogue's Bandana,Helmet
25945,3,Smisse the Rogue's Bandana,Helmet
25946,4,Smisse the Rogue's Bandana,Helmet
25947,1,Smisse the Rogue's Coat,Breastplate
25948,2,Smisse the Rogue's Coat,Breastplate
25949,3,Smisse the Rogue's Coat,Breastplate
25950,4,Smisse the Rogue's Coat,Breastplate
25951,1,Smisse the Rogue's Boots,Boots
25952,2,Smisse the Rogue's Boots,Boots
25953,3,Smisse the Rogue's Boots,Boots
25954,4,Smisse the Rogue's Boots,Boots
25955,2,Smisse the Rogue's Cloak,Cloak
25956,3,Smisse the Rogue's Cloak,Cloak
25957,4,Smisse the Rogue's Cloak,Cloak
25958,1,Smisse the Rogue's Glove,Ring
25959,2,Smisse the Rogue's Glove,Ring
25960,3,Smisse the Rogue's Glove,Ring
